GeneID	fed	fed	fed	fed	starved	starved	starved	starved
Marf	39	49	27	50	38	47	29	37
mars	18	12	15	3	14	39	3	23
mas	27	2	17	4	20	30	5	17
mask	97	80	63	93	81	112	69	62
Mat1	15	11	17	11	12	28	2	20
Mat89Ba	23	6	13	5	11	33	5	22
mats	25	31	22	27	17	22	9	22
Mau2	8	6	3	4	6	25	5	27
mav	16	21	15	14	8	25	4	20
Max	10	30	25	22	19	17	13	18
mbc	46	39	48	36	55	80	10	46
MBD-like	12	20	16	11	9	31	9	18
MBD-R2	38	21	29	20	18	39	10	26
mbf1	57	91	47	62	53	56	47	35
mbl	158	157	151	173	148	145	186	138
mbm	4	4	6	2	9	16	3	14
mbo	16	5	11	8	8	25	8	15
Mbs	76	49	65	52	69	113	53	60
mbt	36	48	29	55	23	42	26	37
Mcm10	38	2	11	1	5	14	2	32
Mcm2	13	6	12	5	8	27	1	22
Mcm3	12	2	10	5	8	60	7	17
Mcm5	39	66	19	71	38	27	27	19
Mcm6	14	6	14	9	19	27	7	18
Mcm7	10	2	2	0	0	14	9	7
Mco1	23	3	20	3	18	72	5	23
MCO3	6	1	10	1	4	17	3	27
MCPH1	24	9	20	8	17	43	6	26
Mcr	31	12	28	20	24	61	7	31
Mct1	38	34	31	27	31	90	19	45
Mctp	36	35	39	51	38	74	26	44
MCTS1	26	57	20	57	35	46	22	27
Mdh1	75	181	69	154	96	68	114	84
Mdh2	125	152	121	151	101	108	101	102
mdlc	8	4	6	1	4	12	0	15
Mdr49	33	16	32	9	12	33	0	29
Mdr50	36	8	19	9	15	38	9	32
Mdr65	42	22	30	34	25	76	5	28
mdy	19	43	19	44	22	65	11	29
me31B	31	54	26	36	24	48	16	37
Mec2	8	3	8	2	6	36	0	17
Med	44	47	34	50	32	55	21	54
MED1	21	20	23	16	24	48	6	33
MED10	16	35	14	18	9	16	19	11
MED11	5	13	9	8	19	19	7	14
MED14	25	16	22	16	31	63	9	36
MED15	14	14	11	12	12	19	6	23
MED16	12	4	9	5	5	15	5	20
MED17	13	10	18	8	4	44	1	18
MED18	15	9	3	10	14	14	6	14
MED19	22	26	27	21	25	45	22	24
MED20	6	6	4	5	4	10	2	17
MED21	24	24	8	23	13	11	24	11
MED22	13	10	4	12	13	33	7	11
MED23	23	15	18	16	17	51	3	29
MED24	26	23	18	20	12	45	11	21
MED25	16	8	9	7	9	31	4	18
MED26	60	65	56	76	63	68	35	51
MED27	13	2	6	2	3	9	2	10
MED28	8	19	6	15	9	20	8	17
MED30	9	8	13	7	9	18	4	10
MED4	9	8	5	8	5	13	5	12
MED6	10	10	7	8	15	20	6	25
MED7	15	14	12	11	16	50	8	11
MED8	6	10	7	3	4	6	5	8
Mef2	94	104	93	101	80	123	47	91
mei-218	19	9	23	7	24	46	7	36
mei-38	46	52	44	39	37	72	27	50
mei-41	39	8	26	4	27	52	6	38
mei-9	13	1	13	0	2	56	2	14
mei-P22	7	0	10	0	2	10	0	22
mei-P26	175	190	157	181	153	160	196	173
mei-S332	22	1	10	1	10	21	1	15
Meics	9	8	13	7	12	17	6	20
meigo	21	29	15	41	22	22	13	21
Mekk1	38	29	38	30	30	69	17	47
melt	25	5	20	0	12	60	7	32
Meltrin	69	25	59	39	65	107	20	60
Membrin	12	12	14	8	9	22	4	10
Men	143	166	134	195	137	119	131	131
Men-b	69	62	61	66	55	89	48	63
Menl-1	15	1	16	1	37	46	1	16
Mer	27	26	21	21	14	36	9	32
Mes2	20	11	22	15	24	48	9	31
Mes4	15	28	19	30	24	9	12	28
mesh	31	3	44	5	37	93	8	34
Mesh1	13	8	12	11	6	15	3	10
MESK2	92	122	78	109	93	93	76	81
meso18E	29	30	23	41	23	78	21	31
MESR3	63	76	46	87	65	109	37	62
MESR4	30	20	34	15	24	63	10	40
MESR6	15	10	8	14	14	11	5	24
Met	63	63	49	60	41	47	27	50
Met75Ca	2	0	5	0	1	4	4	12
metl	13	19	17	6	5	18	4	9
metro	38	38	33	26	38	69	29	49
MetRS	21	34	29	23	31	39	10	29
MetRS-m	20	12	17	17	36	66	12	32
mew	64	81	72	72	68	122	53	64
mex1	10	1	10	2	10	13	2	11
mey	26	3	19	3	21	39	3	31
Mf	122	69	103	68	157	67	172	73
Mfap1	12	7	12	5	10	21	2	14
mfas	54	50	56	71	36	59	27	55
Mfe2	77	100	62	103	40	61	37	65
mfr	25	4	30	6	18	36	8	32
mfrn	35	31	33	29	30	41	28	37
MFS1	7	2	7	1	4	20	2	16
MFS12	17	2	14	5	7	12	1	20
MFS14	36	71	50	95	21	48	15	32
MFS15	31	19	19	24	10	20	9	20
MFS16	19	18	14	7	14	17	7	18
MFS17	97	143	92	130	106	111	94	96
MFS18	23	25	19	30	16	31	15	20
MFS3	26	11	18	12	18	34	12	23
MFS9	50	61	39	57	20	65	12	40
Mgat1	10	2	7	5	19	20	3	22
Mgat2	31	33	29	44	33	53	31	49
mge	74	79	62	50	46	45	46	46
mgl	135	134	126	140	110	118	142	106
mGluR	51	73	50	37	63	90	76	56
mgr	27	19	15	20	16	26	10	16
Mgstl	13	57	14	60	14	25	7	22
mh	14	7	13	4	11	22	3	19
Mhc	78	60	66	43	95	93	99	60
Mhcl	70	104	65	94	79	92	43	65
mi	20	6	22	6	13	52	4	19
Mi-2	128	118	92	120	97	111	88	101
mia	7	3	12	2	5	28	2	13
mib1	19	20	25	20	17	45	16	34
mib2	38	25	41	19	29	53	21	41
Mical	82	104	83	85	88	113	81	78
MICAL-like	37	22	30	18	33	34	19	30
mid	24	3	23	1	6	44	2	18
Mid1	103	102	68	105	101	126	99	83
Miga	34	39	28	31	32	57	15	31
mil	7	2	10	1	3	30	2	7
milt	91	68	57	78	78	94	63	74
mim	81	87	71	88	89	121	147	76
Mink	9	2	9	1	3	12	1	15
mino	41	79	43	78	57	71	34	59
mio	15	21	14	6	45	37	7	35
Mip	17	2	22	4	5	63	1	27
mip120	55	54	46	44	38	75	26	50
mip130	75	74	59	73	58	81	47	61
mip40	14	37	8	40	6	9	5	21
miple1	146	136	89	138	130	118	145	121
miple2	10	4	10	7	11	25	10	14
Mipp1	36	16	32	24	18	34	15	33
Mipp2	6	1	6	0	2	1	2	2
mir-133	0	0	0	0	2	1	0	5
mir-137	0	0	1	0	0	0	0	0
mir-210	3	2	0	0	0	0	0	2
mir-219	0	0	0	0	0	1	0	0
mir-2490	0	0	0	0	1	1	0	0
mir-2496	0	0	2	0	0	0	0	1
mir-2498	0	0	1	0	0	1	0	2
mir-2499	0	0	1	0	0	1	0	0
mir-274	1	0	0	0	0	0	0	1
mir-280	0	0	0	0	0	3	0	3
mir-285	1	0	0	0	0	1	0	1
mir-287	0	0	1	0	0	1	0	1
mir-289	1	0	3	0	0	1	0	6
mir-303	0	0	2	0	0	0	0	0
mir-305	1	0	4	0	0	2	0	2
mir-310	0	0	0	0	0	1	0	2
mir-311	0	0	0	1	0	0	0	0
mir-312	0	1	1	0	1	1	0	0
mir-313	0	0	1	0	0	1	0	1
mir-314	0	0	0	0	1	2	0	0
mir-317	0	0	1	0	1	0	1	1
mir-318	1	0	4	0	0	0	0	2
mir-31a	0	0	1	0	0	0	0	0
mir-4942	5	17	1	22	11	2	5	3
mir-4950	0	1	1	0	0	15	0	0
mir-4957	0	2	0	1	0	1	0	0
mir-4966-1	0	0	1	2	0	15	0	1
mir-4978	2	0	0	0	0	0	0	2
mir-4981	1	0	0	0	0	0	0	0
mir-4983	0	0	0	0	0	1	0	1
mir-9369	0	0	1	0	1	0	0	0
mir-9376	0	0	0	0	0	4	0	2
mir-9381	189	177	171	181	154	179	210	186
mir-9385	0	0	0	0	2	0	0	1
mir-9388	0	0	0	0	0	2	0	0
mir-954	0	0	0	0	0	7	0	2
mir-955	0	0	3	0	0	0	0	2
mir-956	2	0	0	1	0	1	0	1
mir-957	0	1	1	0	0	0	1	5
mir-959	0	0	0	0	0	0	0	0
mir-960	0	0	0	0	0	2	0	1
mir-961	0	0	0	0	0	1	0	0
mir-962	0	0	1	0	3	3	0	1
mir-963	0	0	0	0	0	1	0	1
mir-964	0	0	1	0	0	0	0	0
mir-969	0	0	10	1	0	2	1	0
mir-972	0	0	0	0	0	1	1	0
mir-973	0	0	0	0	0	0	0	2
mir-974	2	0	0	1	0	3	0	0
mir-975	0	0	0	0	1	1	0	0
mir-976	0	0	0	0	0	4	0	0
mir-977	0	0	0	0	0	2	0	0
mir-980	0	0	0	0	0	1	0	0
mir-981	1	1	3	0	1	12	0	2
mir-982	0	0	0	0	0	2	0	1
mir-989	0	0	1	0	0	0	0	1
mir-991	0	0	0	0	0	1	0	4
mir-992	0	0	1	0	0	2	0	3
mir-994	0	0	1	0	0	2	0	0
Miro	15	30	30	35	35	40	16	34
mirr	45	11	38	16	42	95	12	40
Mis12	18	8	8	6	4	11	1	19
Mitf	39	59	38	65	47	47	52	45
Mitofilin	51	108	39	101	35	63	39	37
Mkk4	57	74	52	66	45	64	56	55
Mkp	25	29	17	30	23	26	23	35
MKP-4	23	28	21	27	26	41	17	28
Mkp3	79	77	71	73	76	93	56	70
Mkrn1	29	38	26	31	30	46	22	27
Mks1	9	1	10	3	5	22	1	15
Mlc-c	52	56	38	48	50	35	39	33
Mlc1	74	48	62	34	139	67	139	61
Mlc2	130	80	106	84	182	82	201	100
mld	59	63	59	70	70	112	45	56
mldr	11	3	9	3	5	9	0	20
mle	59	27	44	30	29	65	16	41
Mlf	72	93	43	76	85	90	65	71
Mlh1	11	8	15	7	6	14	6	12
Mlp60A	75	37	65	41	133	60	146	53
mmd	153	138	123	154	131	141	147	127
MME1	7	8	7	8	7	22	5	8
Mmp1	35	12	51	12	32	97	12	33
Mmp2	77	59	69	56	76	126	48	68
Mms19	21	6	16	8	18	30	5	33
mms4	13	1	3	3	2	9	3	11
mmy	37	40	29	27	32	46	16	35
mnb	82	73	65	66	82	96	60	65
mnd	33	79	46	53	14	42	5	36
Mnn1	71	55	58	69	77	83	55	63
Mnt	90	85	69	66	79	111	66	68
Mo25	40	71	50	74	41	60	25	52
Mob2	80	80	82	95	84	136	73	52
Mob3	12	22	11	22	10	16	18	16
Mob4	31	42	27	30	29	33	31	41
Moca-cyp	32	32	36	27	23	27	20	31
Mocs1	13	9	21	14	11	36	11	22
mod	25	51	26	32	30	32	34	29
mod(mdg4)	72	88	86	73	96	124	69	62
modSP	16	18	19	25	29	26	6	25
Moe	124	133	105	135	78	114	80	130
mof	19	7	9	4	6	25	3	26
mol	51	50	62	58	39	114	129	48
Mon1	17	10	17	9	19	26	8	14
mon2	32	30	35	21	42	75	15	43
Mondo	44	40	33	43	71	73	40	46
moody	37	31	40	37	21	34	15	36
mop	35	54	26	29	33	59	19	36
mor	21	25	30	16	21	41	13	35
morgue	11	14	9	10	11	35	6	23
Mos	13	0	10	1	8	9	0	18
Mp	87	74	81	94	86	123	60	74
Mp20	71	58	50	49	120	54	124	57
Mpc1	85	142	79	141	60	49	53	72
Mpcp	156	168	120	175	140	120	167	145
Mpp6	5	6	8	3	2	11	3	8
Mppe	22	19	20	23	6	27	11	14
Mps1	7	1	14	1	3	14	1	25
mr	14	7	23	10	12	74	2	17
mre11	37	41	25	48	24	40	21	23
MRE23	14	16	14	13	9	35	10	28
MRG15	10	22	17	13	12	15	5	19
MrgBP	11	20	6	16	15	11	9	22
mri	11	34	13	27	17	18	10	19
mrj	26	65	50	33	46	84	33	50
mrn	12	9	18	7	8	19	3	17
mRNA-cap	23	41	17	26	20	31	17	35
MRP	76	92	74	78	85	126	81	75
Mrp4	20	17	24	23	31	68	5	28
mRpL1	13	14	8	15	12	19	9	10
mRpL10	8	12	9	18	10	11	5	7
mRpL11	15	21	8	13	14	28	13	16
mRpL12	21	30	16	32	14	14	12	17
mRpL14	7	16	10	21	8	10	9	11
mRpL15	17	19	9	14	12	14	10	14
mRpL16	14	20	12	20	12	24	9	15
mRpL17	23	25	8	20	15	6	11	14
mRpL18	15	26	11	19	15	11	8	11
mRpL19	4	15	5	18	7	10	5	10
mRpL2	7	19	12	15	15	14	11	11
mRpL20	22	24	13	18	11	14	10	19
mRpL21	13	17	11	12	9	16	8	19
mRpL22	13	33	16	30	17	19	18	19
mRpL23	13	22	7	19	16	19	10	18
mRpL24	13	27	7	31	15	17	13	12
mRpL27	16	25	20	24	18	19	13	13
mRpL28	35	52	26	54	26	26	16	33
mRpL3	18	23	14	15	15	9	4	15
mRpL30	4	22	11	27	17	9	7	12
mRpL32	8	10	8	14	4	17	9	5
mRpL33	19	36	20	38	17	22	18	13
mRpL34	4	17	5	17	10	14	12	9
mRpL35	22	26	12	21	9	11	5	7
mRpL36	9	12	5	16	15	10	12	11
mRpL37	17	19	15	19	13	41	6	16
mRpL38	19	19	20	25	14	25	20	20
mRpL39	21	25	13	22	12	18	6	18
mRpL4	16	21	8	21	16	16	15	18
mRpL40	15	22	11	16	12	4	10	13
mRpL41	7	13	5	13	7	15	8	5
mRpL42	10	26	11	24	12	11	8	14
mRpL43	8	14	7	12	14	10	5	12
mRpL44	9	13	4	13	11	10	8	9
mRpL45	10	22	4	15	7	41	11	14
mRpL46	8	10	6	8	6	14	7	17
mRpL47	12	22	11	18	8	12	7	18
mRpL48	9	17	6	11	13	12	11	13
mRpL49	16	28	10	22	17	18	21	13
mRpL50	13	20	12	13	7	9	4	6
mRpL51	5	20	12	14	12	20	9	13
mRpL52	16	17	16	11	11	4	9	7
mRpL54	5	20	11	14	8	12	3	10
mRpL55	21	27	11	29	14	10	21	13
mRpL9	11	22	9	25	29	16	7	19
mRpS10	14	14	15	18	11	14	7	12
mRpS11	15	17	15	21	19	20	11	14
mRpS14	0	17	1	5	4	3	4	1
mRpS16	16	15	14	20	10	12	13	16
mRpS17	15	23	16	16	12	10	5	10
mRpS18A	20	22	18	22	21	19	10	18
mRpS18B	6	8	10	16	6	10	6	7
mRpS18C	16	18	5	19	12	13	10	5
mRpS2	10	9	3	5	6	11	6	8
mRpS21	4	21	13	14	13	5	7	5
mRpS22	8	21	9	12	14	20	15	17
mRpS23	7	17	6	8	6	27	9	15
mRpS24	8	4	1	2	7	3	2	5
mRpS25	14	25	13	24	20	21	15	7
mRpS26	16	18	18	19	16	15	17	19
mRpS28	14	17	8	16	10	15	12	12
mRpS29	9	17	18	16	12	17	12	17
mRpS30	10	25	10	16	16	17	6	18
mRpS31	14	16	10	9	9	25	7	17
mRpS33	14	23	4	18	17	17	11	9
mRpS34	6	19	7	8	11	5	7	11
mRpS35	25	21	17	11	13	19	14	26
mRpS5	54	87	41	90	69	75	82	47
mRpS6	6	18	5	15	9	5	5	14
mRpS7	15	36	15	38	12	29	11	20
mRpS9	30	51	29	66	30	54	18	26
mrt	32	24	25	14	21	37	22	26
Mrtf	97	114	70	97	104	128	106	90
Ms	120	177	118	181	111	91	57	115
ms(2)34Fe	26	4	17	0	18	35	5	22
ms(2)35Ci	6	0	7	0	5	13	0	11
ms(3)76Ba	10	5	15	3	6	17	3	14
ms(3)76Cc	15	3	19	2	4	39	3	22
ms(3)K81	6	3	6	2	13	4	2	5
msb1l	7	3	10	2	4	15	0	11
MSBP	90	117	73	123	78	71	76	71
msd1	8	0	1	0	2	6	0	2
msd5	6	3	5	0	7	6	4	20
Msh6	13	8	22	3	21	51	5	18
msi	81	72	94	85	89	130	70	77
msk	55	47	58	63	41	57	28	52
msl-1	34	15	28	17	18	38	11	27
msl-2	26	21	26	16	24	41	6	26
msl-3	14	26	11	16	17	43	6	21
msn	118	92	111	108	83	110	80	98
msopa	3	1	4	0	1	3	0	6
Msp300	156	163	120	160	152	148	157	128
mspo	97	106	76	89	57	120	68	70
msps	72	54	70	57	50	66	56	66
Msr-110	114	135	108	146	84	82	60	76
MsR1	39	9	40	11	32	85	16	41
MsR2	40	5	38	4	35	67	9	39
mst	10	9	13	12	12	23	7	22
Mst33A	5	1	8	1	7	21	3	22
Mst36Fa	4	1	17	0	7	15	0	16
Mst36Fb	9	8	9	7	11	6	1	13
Mst57Da	3	1	3	1	2	1	0	12
Mst57Db	1	1	2	1	3	7	1	24
Mst57Dc	9	0	2	0	0	4	1	3
Mst77F	3	4	5	1	6	5	3	13
Mst77Y-4	2	0	0	0	1	0	0	0
Mst84Da	2	0	0	0	0	0	0	0
Mst84Db	3	0	3	0	0	9	1	6
Mst84Dc	4	1	0	0	0	8	0	4
Mst84Dd	3	2	5	2	3	3	2	3
Mst85C	13	14	19	22	10	23	8	32
Mst87F	3	2	5	0	6	11	0	3
Mst89B	8	3	5	1	7	12	2	18
Mst98Ca	4	2	2	1	9	15	2	16
Mst98Cb	5	6	15	6	6	22	11	13
MstProx	18	21	17	27	11	14	6	20
Mt2	5	1	5	1	5	23	1	9
MTA1-like	37	36	49	34	46	58	25	47
Mtap	33	71	28	62	19	26	24	22
Mtch	42	51	16	51	28	27	21	24
mtd	136	146	114	139	124	130	127	104
mtDNA-helicase	11	9	10	6	11	14	3	14
mTerf3	16	6	12	10	7	13	8	17
mTerf5	47	7	8	1	11	13	3	22
MTF-1	43	41	42	46	36	48	16	40
mtg	23	11	17	11	23	41	15	38
mth	30	18	14	15	8	35	6	14
mthl1	30	28	21	20	25	60	14	30
mthl10	27	5	20	7	21	37	4	28
mthl11	4	0	5	1	3	33	0	8
mthl12	6	1	15	2	9	16	0	15
mthl13	5	4	14	1	5	9	6	3
mthl14	10	0	7	1	10	47	5	14
mthl15	16	2	11	5	10	41	2	12
mthl2	23	9	20	5	9	14	1	18
mthl3	19	26	14	21	11	29	8	12
mthl4	14	4	7	3	4	11	4	12
mthl5	5	3	8	4	5	28	1	18
mthl6	9	4	12	1	9	21	1	14
mthl7	8	0	4	3	2	27	1	16
mthl8	45	48	25	43	46	41	42	38
mthl9	14	1	11	0	5	23	0	16
Mtl	19	32	19	24	22	36	11	16
mtm	47	24	44	30	19	57	13	39
MtnA	159	169	125	190	159	120	153	156
MtnB	1	1	2	3	0	1	1	3
MtnC	5	1	2	8	4	5	0	4
MtnD	13	87	14	71	37	10	31	25
MtnE	14	45	21	36	38	33	32	19
Mtor	58	83	48	78	93	77	44	62
Mtp	39	65	19	72	26	30	10	38
Mtpalpha	48	104	39	95	29	38	17	34
MTPAP	25	10	15	14	18	38	13	24
Mtr3	12	13	8	6	13	13	7	17
Mtr4	24	5	17	4	11	40	4	28
mtRNApol	24	14	16	9	17	43	5	31
mts	135	136	123	127	90	108	83	103
mtsh	13	2	9	2	10	29	1	20
mtSSB	3	4	1	3	1	7	2	0
mtt	76	49	74	63	63	129	44	70
mTTF	13	15	8	12	6	12	1	24
mtTFB2	7	7	13	6	3	11	3	12
mu2	16	1	17	1	12	24	6	26
mub	161	191	150	175	130	132	173	104
muc	64	111	62	113	59	64	48	59
Muc12Ea	2	5	7	1	4	6	1	5
Muc14A	34	23	24	25	45	46	12	37
Muc18B	2	3	7	3	7	6	7	8
Muc26B	9	0	11	1	10	9	1	11
Muc30E	7	5	17	6	5	6	1	8
Muc4B	20	21	9	17	14	15	7	10
Muc55B	11	4	13	2	14	18	8	15
Muc68Ca	15	0	13	1	7	16	2	13
Muc68D	57	11	36	18	39	52	19	108
Muc68E	7	0	10	0	7	7	0	11
Muc91C	23	15	20	16	14	32	4	27
mud	37	29	28	24	16	71	11	38
Mul1	12	4	9	5	3	13	2	21
Mulk	9	13	6	11	12	16	2	9
Mur11Da	12	2	8	8	9	27	2	10
Mur18B	60	14	38	10	12	21	4	30
Mur29B	11	2	4	3	4	12	1	22
Mur2B	137	121	129	107	142	142	151	102
Mur82C	8	3	9	2	5	16	1	9
Mur89F	56	4	59	13	59	128	11	53
mura	146	143	113	113	118	129	131	102
mus101	20	7	19	8	15	51	4	40
mus201	20	6	18	9	9	30	2	23
mus205	25	7	20	9	13	94	1	34
mus301	16	1	18	1	15	23	2	35
mus304	11	4	11	5	9	32	6	16
mus308	18	6	30	2	16	56	6	34
mus81	15	1	9	0	5	26	2	18
muskelin	19	10	20	4	14	38	6	22
mute	31	19	21	15	15	45	3	38
mv	38	13	44	14	35	76	12	47
Mvb12	41	28	35	32	27	42	15	38
Mvl	34	30	37	39	41	129	21	29
mwh	30	62	52	55	62	86	44	50
mxc	36	14	20	17	15	42	8	36
mxt	55	57	48	59	46	68	37	47
Myb	24	40	24	24	24	22	24	19
Myd88	27	26	29	15	17	45	12	34
myo	48	64	49	70	26	42	15	45
Myo10A	56	15	43	17	47	92	19	48
Myo28B1	35	7	34	13	33	64	14	42
Myo31DF	19	9	37	12	23	65	12	45
Myo61F	45	22	32	23	19	32	11	37
Myo81F	120	158	106	156	148	144	191	98
Myo95E	31	34	31	23	26	68	11	33
MYPT-75D	127	173	105	163	126	134	133	95
mys	58	68	48	69	62	81	47	44
Mys45A	15	9	10	9	12	20	5	24
Myt1	9	6	11	13	18	22	10	22
N	86	99	90	103	110	115	87	77
na	56	30	50	36	23	91	31	54
NAA15-16	27	37	24	30	41	42	18	43
NAA20	22	30	28	27	16	18	15	20
Naa60	23	16	24	10	14	22	5	28
Naam	47	18	33	17	51	90	18	45
NAAT1	16	13	24	10	18	107	2	24
nab	31	5	27	2	17	61	7	28
Nab2	21	18	25	22	23	51	12	22
nac	8	1	11	3	5	14	3	10
Nacalpha	87	127	79	112	113	62	105	72
Nach	6	0	7	0	2	13	0	13
nAChRalpha1	130	136	97	155	119	124	131	96
nAChRalpha2	24	24	27	33	31	48	19	44
nAChRalpha3	104	115	92	116	117	125	115	111
nAChRalpha4	108	103	100	82	90	136	123	90
nAChRalpha5	120	141	119	147	130	134	153	120
nAChRalpha6	155	184	138	167	144	152	185	128
nAChRalpha7	136	145	120	169	147	131	167	123
nAChRbeta1	142	158	113	146	141	110	151	118
nAChRbeta2	35	44	27	37	38	57	33	40
NaCP60E	70	69	67	61	81	132	75	67
nahoda	37	11	40	8	37	84	11	44
Nak	62	50	51	51	73	73	43	52
nan	13	8	20	4	8	32	5	31
NANS	9	8	9	3	2	13	2	17
Nap1	29	85	15	69	66	22	64	45
NaPi-III	104	96	86	99	86	104	109	89
NaPi-T	12	4	20	1	5	30	3	16
NAT1	98	128	91	112	98	78	91	87
natalisin	9	0	12	1	1	24	1	13
nau	5	3	14	4	4	52	4	22
Nbr	11	9	14	8	7	35	7	26
nbs	15	14	10	12	12	22	4	23
NC2alpha	8	12	11	5	9	17	1	14
NC2beta	9	10	6	13	6	11	7	7
Nc73EF	111	114	88	115	89	106	92	94
Nca	148	154	139	145	124	133	152	123
Ncc69	52	19	53	22	28	69	8	47
ncd	13	2	12	1	6	19	2	19
Nckx30C	148	137	123	146	129	125	140	117
nclb	11	14	16	15	9	32	9	20
ncm	23	25	24	34	18	39	11	26
Ncoa6	76	69	56	72	46	81	52	59
nct	11	6	11	7	6	27	5	23
ND-13A	53	92	45	90	71	47	72	50
ND-13B	38	54	34	84	46	28	59	24
ND-15	125	187	109	178	115	104	123	124
ND-18	22	59	18	56	36	12	28	26
ND-19	19	69	28	64	24	17	35	24
ND-20	56	90	58	89	59	34	61	53
ND-20L	1	0	4	0	1	14	0	18
ND-23	124	112	116	107	74	96	94	109
ND-24	44	77	22	80	38	34	42	36
ND-24L	0	1	3	1	3	9	0	9
ND-30	42	73	27	72	55	28	46	40
ND-39	60	108	76	108	71	56	64	64
ND-42	67	74	45	84	46	45	49	50
ND-49	56	101	42	93	60	66	58	52
ND-49L	11	0	8	0	2	16	1	10
ND-51	57	106	45	95	78	55	49	67
ND-75	86	127	81	117	72	68	76	83
ND-ACP	73	98	55	95	69	53	75	47
ND-AGGG	110	144	91	137	92	89	139	82
ND-ASHI	58	84	45	84	63	49	56	55
ND-B12	59	92	44	94	54	34	70	36
ND-B14	71	86	57	82	53	44	60	42
ND-B14.5A	51	78	45	73	33	35	43	41
ND-B14.5AL	4	0	6	0	2	9	0	6
ND-B14.5B	75	95	47	88	63	60	65	59
ND-B14.7	67	111	45	93	56	44	86	39
ND-B15	38	93	28	71	49	18	43	21
ND-B16.6	72	108	61	115	64	51	69	52
ND-B17	56	93	50	104	66	63	47	47
ND-B17.2	72	103	59	86	75	42	79	58
ND-B18	51	75	38	81	35	32	42	35
ND-B22	40	101	24	93	62	38	51	36
ND-B8	6	1	5	0	3	2	1	3
ND-MLRQ	142	165	118	152	119	118	158	110
ND-MWFE	57	97	36	93	55	41	74	38
ND-PDSW	61	114	52	92	68	43	59	50
ND-SGDH	66	93	45	114	67	32	51	49
Ndae1	76	94	80	91	65	102	58	68
Ndc1	10	7	7	2	6	14	2	11
Ndc80	11	1	8	2	5	14	1	15
Ndfip	50	50	39	50	40	65	28	52
Ndg	38	45	33	71	25	65	15	39
ndl	43	22	22	26	25	61	10	45
neb	40	29	44	30	47	76	25	35
Neb-cGP	88	145	75	146	92	63	102	71
nec	109	127	86	148	76	73	69	83
Nedd4	44	52	44	48	58	77	35	42
Nedd8	29	48	24	31	14	31	16	20
nej	90	91	80	99	84	116	75	84
Nek2	14	3	7	0	10	21	2	22
Nelf-A	32	19	28	17	18	60	17	32
NELF-B	21	7	17	12	15	27	12	32
Nelf-E	18	15	11	10	13	18	8	11
nemy	30	23	41	18	23	80	10	31
neo	31	4	23	7	21	91	1	27
Neos	15	9	15	6	10	24	7	18
Nep1	81	63	61	57	46	87	45	59
Nep2	43	13	32	9	33	71	15	50
Nep3	79	75	56	81	53	75	47	62
Nep4	33	50	45	51	26	55	15	45
Nep5	17	4	25	2	18	63	1	30
nerfin-1	18	7	11	5	13	25	7	23
nerfin-2	13	4	8	3	7	19	4	17
nero	10	11	15	10	11	19	2	17
nes	37	38	27	37	24	37	16	45
nesd	12	2	11	5	6	41	7	27
net	22	8	22	9	16	44	7	19
NetA	82	117	71	103	85	104	88	55
NetB	144	106	90	116	124	126	122	98
Neto	89	112	84	116	123	120	108	84
Neu2	13	3	10	6	16	31	8	23
neur	40	25	36	18	16	71	16	37
Neurl4	50	23	33	26	30	69	14	56
Neurochondrin	22	5	20	8	17	23	10	23
Nf-YB	3	13	9	11	15	10	11	17
Nf-YC	16	16	19	15	19	18	8	25
Nf1	73	50	58	36	54	91	40	64
NFAT	115	128	98	133	103	120	119	113
NfI	61	69	58	56	47	68	60	40
ng2	6	4	7	2	10	11	9	4
ng3	6	3	6	3	0	9	1	2
ng4	1	3	0	2	4	6	0	1
Nha1	17	18	25	9	15	40	8	36
Nha2	32	55	45	48	47	67	15	37
Nhe1	22	17	10	12	15	24	13	27
Nhe2	58	58	54	50	55	99	59	50
Nhe3	74	86	57	75	49	78	41	57
NHP2	10	30	8	15	8	11	7	10
nht	4	0	4	0	0	9	0	11
NijA	15	16	12	14	9	20	3	18
NijB	7	4	5	10	4	3	4	5
NijC	9	0	11	0	9	41	1	21
niki	14	4	15	1	10	34	1	21
NimA	12	2	13	2	8	33	3	21
NimB1	6	32	11	20	9	14	2	16
NimB2	18	115	22	114	45	27	34	45
NimB3	86	76	64	77	30	74	24	68
NimB4	18	23	21	25	8	36	5	18
NimB5	22	29	24	45	14	22	4	36
NimC1	24	19	22	6	20	30	7	31
NimC2	7	4	16	1	10	29	2	29
NimC3	1	1	0	1	1	0	2	0
ninaB	8	9	8	8	14	31	1	28
ninaC	34	33	41	67	26	45	6	45
ninaD	10	1	4	0	6	20	1	13
ninaE	10	0	8	1	23	27	0	14
ninaG	13	2	10	8	8	22	3	15
NiPp1	9	2	15	7	6	29	2	12
Nipped-A	106	112	135	131	100	117	108	89
Nipped-B	98	130	82	114	97	118	98	77
Nipsnap	54	106	39	99	63	56	50	46
NitFhit	14	19	14	14	14	16	8	20
nito	18	25	30	23	25	45	9	30
NK7.1	57	50	54	35	81	131	44	66
NKAIN	36	50	36	45	43	62	35	44
nkd	39	31	55	44	61	114	25	59
NLaz	25	28	23	25	15	16	5	18
Nle	14	8	12	13	8	11	4	21
Nlg1	57	22	56	18	58	99	21	54
